,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
1,0.7279267395721994,0.41652629192361934,0.17715425735581336,0.07155392160573204,-0.27534179342545895,-0.4796900518530607,-0.6387947430830301,-0.4405116981243772,-0.5417293222585995,-0.3297449393357326,-0.18319629758821115,0.07524553766520618,0.21819008813207888,0.2113776719457945,0.4288752531937224,0.570848841165859,0.24673789327864035,0.08348487922643212,-0.35155830640974334,-0.3930488787354908,-0.21448779022165698,-0.08782008842666994,-0.1967739639157008,-0.026694792352749158,-0.11227893413367157,0.8655828961334224,-0.18874745763427522,-0.15339901904547737,,0.2994212677126537,0.12310712450101374,2.773507008086991,0.09893469863285774,-0.18105633293240983,-0.15485858107821646,0.11779742825833657,5.3159115379922595,,,,,-0.5828417005085641,-0.2284270089188337,-0.11052845622714827,-0.10843783412471153,-0.4876569673504185,-0.5044010547039101,-0.18615605730587356,-0.1264113279692337,-0.18437522862964217,-0.440002599551237,0.4634279394765358,1.0768404326980785,-0.14039176874000506,-0.14275346988001275,-0.1478380586252629,9.129478505201144,-0.3517161713908739,-0.2851203490915364,-0.11181755555141762,-0.17644051906407032,-0.3940138099785141,-0.3503159223647555,-0.2992230858060765,-0.10131185632088364,-0.3972899873199232,-0.538212059283358,-0.3506198228189309,-0.2457720151164647,-0.11004187900175337,-0.20899238198864095,-0.4096048134416929,0.23838944143791146,-0.2574139423716471,-0.26857090499818315,-0.17878412140891115,-0.100009425967915,-0.2569741445671541,-0.2623339625997523,-0.23458002468529557,-0.11330815560113845,-0.3048071829698236,-0.20089422158578665,-0.4443975029668881,-0.29526938556805354,-0.15569793697880727,-0.42740465248902315,-0.3523465506293296,-0.2635624643120313
2,-0.23905217129967232,0.06145015224137064,0.8205097261065775,1.7863044498357874,1.1569306575822893,0.8265286279249443,0.7806984801766368,0.3062934145622264,0.11468635665675507,-0.5134540828298441,-0.7997740400731689,-0.9694666991614346,-0.9120801235126431,-0.6808268567760883,-0.5967838397544456,-0.4663163612714289,-0.2057912564845953,0.24332922948376323,0.19618096772690083,0.18633659923133164,0.06435843865551405,0.0878885775471053,0.3771448264581459,0.12488979180511871,-0.06412768222322277,0.5484862285251,-0.23541450300963515,-0.15339901904547737,,4.169907172757292,-0.08059791031629716,-0.2590518907635193,-0.16319150706310165,-0.18105633293240983,-0.15485858107821646,-0.139347240407856,-0.20197771820642635,,,,,-0.5828417005085641,-0.2284270089188337,-0.11052845622714827,-0.10843783412471153,-0.02444668078053631,-0.3769480884283866,-0.28544838577318227,-0.12874326741254352,-0.21956626680567426,-0.3283411212342386,-0.050255190987219145,-0.08578224183824476,-0.14039176874000506,-0.14275346988001275,-0.1478380586252629,-0.14997425410283544,-0.3517161713908739,-0.2851203490915364,-0.11181755555141762,-0.17644051906407032,-0.3940138099785141,-0.3503159223647555,-0.2992230858060765,-0.10131185632088364,-0.3949400716028154,-0.5314344839886433,-0.23935157293943268,0.5287311226301007,-0.11004187900175337,-0.20899238198864095,0.5852746186785678,1.518068824850613,-0.2574139423716471,-0.26857090499818315,-0.17878412140891115,-0.100009425967915,-0.2569741445671541,-0.2623339625997523,-0.23458002468529557,-0.11330815560113845,-0.3048071829698236,-0.20089422158578665,-0.4443975029668881,-0.29526938556805354,-0.15569793697880727,-0.42740465248902315,-0.35040009527025623,0.08334920725998281
3,-0.38810368473014856,-0.48317325726428206,-0.576696893024069,-0.4863635717792684,-0.3892819051225142,-0.35020175148788457,-0.2572132914577721,0.009979339398621109,0.504942751868747,0.42863888397255556,0.5168944026061837,0.8472762151588389,0.943223380511781,1.3641047854012582,1.633930943311389,-0.115132596137367,-0.5673149384326692,-0.6548437862479067,-0.5140311797085032,-0.5130687937296696,-0.39738079549584077,-0.4383552011308375,-0.43922965423495974,-0.23297484502118793,-0.11297677836425779,-0.7377128466107883,-0.19289563944541832,-0.15339901904547737,,0.8363609384814173,0.2190798876458548,0.833677407321414,-0.07935705792485397,-0.18105633293240983,-0.15485858107821646,-0.139347240407856,-0.20197771820642635,,,,,-0.5768808859607154,-0.22568976256525963,-0.11052845622714827,-0.10843783412471153,0.45078848015710676,0.20904855897146107,0.8100769716494571,0.12295072983536193,0.8048839556521487,-0.16714775638175122,0.1386282947280526,1.5624032001305284,-0.14039176874000506,-0.14275346988001275,-0.1478380586252629,-0.14997425410283544,-0.3517161713908739,-0.2851203490915364,-0.11181755555141762,-0.17644051906407032,-0.3919286553189803,-0.3436352574696803,-0.20699481477365256,-0.10131185632088364,1.2798267837051172,-0.1984415083246386,-0.32215959127460836,-0.42913760971178666,-0.11004187900175337,-0.19710159967477803,-0.3628968588820563,-0.4079280525032194,-0.2574139423716471,-0.26857090499818315,-0.17878412140891115,-0.100009425967915,-0.2569741445671541,-0.2623339625997523,-0.23458002468529557,-0.11330815560113845,-0.3048071829698236,-0.20089422158578665,-0.44397829117125825,-0.28595828998694983,-0.15569793697880727,-0.42570758123308333,-0.34539492434692476,-0.47790535417297897
4,0.11736818815416698,1.3104069503984577,-0.321203816930618,-0.24811617352493368,-0.35966570280414606,-0.4321674096314977,-0.6564297867281358,-0.49903874457317055,-0.9060054758629941,-0.8958938909435528,-0.7753504392336166,-0.5561508002556094,-0.0799635001354486,0.3302624322281492,0.6623473923043022,1.4761804774764684,0.8095442569826014,0.7624427860337623,0.5229756232666539,0.569344314424261,0.01027778706476975,-0.12575551589213774,-0.2289943993400015,-0.08607844387851184,-0.10041558221370592,0.3633089474222565,1.5664519712056508,-0.15339901904547737,,-0.586584122959568,0.8036412631644323,-0.10370001465023963,-0.16276085064629559,-0.18105633293240983,-0.15485858107821646,-0.139347240407856,-0.2000792529539926,,,,,-0.557272943369108,-0.22751459346764233,-0.11052845622714827,-0.10843783412471153,-0.4202570412722965,-0.2628013683761011,-0.15440040270596853,-0.10791127505230923,0.8877411619396317,-0.38159505704696095,-0.030600648381926297,0.44447603505473854,-0.14039176874000506,-0.14275346988001275,-0.1478380586252629,3.3788317247874096,-0.3517161713908739,-0.2851203490915364,-0.11181755555141762,-0.17644051906407032,-0.383935562457434,-0.34153561993122805,-0.2992230858060765,-0.10131185632088364,1.8293455360133866,0.05696606593934368,-0.2959504514908537,0.3047012893976232,-0.10769386476437776,-0.11505520170912395,-0.4189464043536203,2.447111042135536,-0.2574139423716471,-0.26857090499818315,-0.17878412140891115,-0.100009425967915,-0.2569741445671541,-0.2623339625997523,-0.23458002468529557,-0.11330815560113845,-0.3048071829698236,-0.19463192672869187,-0.4316115432001772,-0.29526938556805354,-0.15569793697880727,-0.39855444113804556,-0.3123051832426776,-0.2868574525674939
5,-0.24812558938343124,-0.0207571548538222,-0.4177184123127866,-0.3126235918248438,-0.11697737825085161,-0.1276301106245096,-0.21708717765658966,-0.2012196882151676,-0.36428979978969095,-0.2430667025711075,-0.1305673770694338,0.06714448123820067,0.19606276332565878,0.3878561259056058,0.41584975768966637,0.7432752285010347,1.1335950992420794,1.4828841075507333,0.6073320937560527,0.13840986498661736,-0.1873333702246166,-0.2638228274815729,-0.3300999036024624,0.05691113808483778,-0.09343713990784377,-0.4024451352790105,0.8521869155994476,-0.15339901904547737,,-0.42821752611487846,3.195752901074977,0.8694121003741054,-0.1112256327685029,-0.18105633293240983,-0.15485858107821646,1.2446961232954745,4.798579756704063,,,,,-0.558370988154238,-0.22629803953272054,-0.11052845622714827,-0.10843783412471153,-0.39792513173216915,0.062418943727153745,-0.03426563051534185,-0.12874326741254352,-0.39086655845620083,0.3381920108733825,0.8548531523785539,0.24296093636629917,-0.14039176874000506,-0.14275346988001275,-0.1478380586252629,-0.14997425410283544,-0.3492934436275056,-0.2844733665604256,-0.11181755555141762,-0.17644051906407032,-0.3821979335744892,-0.323211510504736,-0.2942822855721966,-0.10131185632088364,-0.3696332869570399,1.8330475076437678,0.5191055581033317,0.5234598324363954,-0.11004187900175337,0.137623922460463,1.972500869099776,-0.08675443847557045,-0.2574139423716471,-0.26857090499818315,-0.17878412140891115,-0.100009425967915,-0.2569741445671541,-0.2510736237626743,-0.23458002468529557,-0.11330815560113845,-0.3048071829698236,-0.18649094341446862,-0.4190351893312812,-0.2766471944058461,-0.15569793697880727,-0.19660296168120253,0.5519209961858951,-0.3001481616344072
6,-0.1516999008387568,0.6938521471845109,0.4966897285159371,0.291739242736092,-0.02278140143270845,-0.04871636528411605,-0.0031664308311771267,0.1457620871598218,0.6856989009258594,0.49907763843935876,0.06324571346378831,-0.4390095243211085,-0.5945449368745289,-0.42186854520411693,-0.3281823339814118,-0.23393177013287672,-0.17045972192106196,-0.019652784868179052,-0.09987557664822201,-0.16559997045549044,-0.08613181334489044,0.13685174555486024,-0.01925294422166086,0.37336349161028365,0.053110148515261295,0.6465142275595295,-0.21648842349629474,-0.15339901904547737,,1.2358088958349698,-0.1431888428020631,-0.27485038663944605,-0.16319150706310165,-0.18105633293240983,-0.15485858107821646,-0.139347240407856,-0.20197771820642635,,,,,-0.5230766914893445,-0.22721045498391187,-0.11052845622714827,-0.10843783412471153,1.2323042646971305,-0.07820981537726213,-0.29251513707851323,-0.12874326741254352,0.6043508968395216,-0.23528988930340664,-0.20615902046649104,-0.2506161982797636,-0.14039176874000506,-0.14275346988001275,-0.1478380586252629,-0.14997425410283544,-0.3509893530618634,-0.2849586034587587,-0.11181755555141762,-0.17644051906407032,-0.37072958294705327,-0.32893779470051476,-0.28604761851573024,-0.10131185632088364,0.2957543864793875,-0.2444576774308589,0.07966028798675863,0.6277560741261371,-0.11004187900175337,-0.20720876464156152,0.38443041407213013,-0.0441263205434687,-0.2574139423716471,-0.26857090499818315,-0.17878412140891115,-0.100009425967915,-0.2569741445671541,-0.2623339625997523,-0.23458002468529557,-0.11330815560113845,-0.29822201034909973,-0.17634602574597505,-0.4395765673171447,-0.29177772472513963,-0.15569793697880727,-0.41382808244150426,-0.3142516386017509,0.04913167264407503
7,-0.025991817569224047,0.031117636822210592,-0.14193021102215067,-0.18618905195702004,-0.2000672791996066,-0.12588616045124118,-0.05786062416527299,-0.08399837518486995,-0.2797158217904916,-0.5276636298404385,-0.5914643606545351,-0.6204731882860338,-0.5234790761823773,-0.32872318876279827,-0.14207563306739943,0.22078230964304013,0.6228938269146422,1.611520751329252,1.2354989068798496,0.4929864666445466,0.6456683961551812,0.6098682965486971,-0.37441843355389515,0.04206522520339709,-0.059242772609119254,-0.10250336750171293,0.4516281094609417,-0.15339901904547737,,1.1596862006222104,0.07189636155811435,-0.18194018470244827,-0.16319150706310165,2.344762131704859,-0.15485858107821646,-0.139347240407856,-0.20197771820642635,,,,,-0.5116256530158458,-0.10099298423577523,-0.11052845622714827,-0.10843783412471153,-0.7102687172006478,0.20526541053544253,0.34277686001592506,-0.12874326741254352,-0.41321007475844346,-0.4680611248719187,0.8495231069262712,0.05439212317677291,-0.14039176874000506,-0.14275346988001275,-0.1478380586252629,1.3268963963216003,-0.3507470802855266,-0.2851203490915364,-0.11181755555141762,-0.17644051906407032,-0.3919286553189803,-0.2812187597356917,0.3743726794128767,-0.10131185632088364,-0.3972899873199232,-0.512171901572086,0.4605771723285667,1.893995282799788,-0.11004187900175337,-0.20899238198864095,-0.4236171998095839,5.243223032574034,-0.2574139423716471,-0.26857090499818315,-0.17878412140891115,-0.100009425967915,-0.2569741445671541,-0.2623339625997523,-0.23458002468529557,-0.11330815560113845,-0.3048071829698236,-0.20089422158578665,-0.3540573610086521,-0.06714754383101287,-0.15569793697880727,-0.42740465248902315,-0.3070219472680499,-0.37288458761878746
8,-0.29382262227799893,-0.057775204283735886,0.3677029328182725,0.7696675374292038,0.5574082287069898,0.679818819598743,0.8683625377167999,0.5873904576491457,1.2166355405875,0.6328503738676675,0.019913518425872866,-0.4104938056980489,-0.426732597649198,-0.40921215326018207,-0.6348735463041851,-0.7884520525131717,-0.6854436044986243,-0.6647389126924081,-0.5098711345884781,-0.5067733328754911,-0.3640652886087156,-0.2686750333201792,0.7874924408274009,-0.08998526305783833,-0.11227893413367157,0.3711392327109825,0.4521466321873345,-0.15339901904547737,,1.1229589621071883,4.701728670580981,-0.27485038663944605,-0.16319150706310165,-0.18105633293240983,-0.15485858107821646,-0.139347240407856,-0.20197771820642635,,,,,-0.5828417005085641,-0.22143182379303336,-0.11052845622714827,-0.10843783412471153,-0.6721731068086658,2.5015060578043915,-0.28938429789260717,-0.12874326741254352,-0.4299677119851254,1.1118056375721765,0.6096710615735451,-0.260094728734325,-0.14039176874000506,-0.14275346988001275,-0.1478380586252629,-0.14997425410283544,-0.3517161713908739,-0.2851203490915364,-0.11181755555141762,-0.17644051906407032,-0.3940138099785141,-0.3197757399872687,-0.28110681828185036,-0.10131185632088364,-0.3972899873199232,-0.5369635585711737,-0.2805143937041025,-0.43553846208985747,-0.11004187900175337,-0.20899238198864095,-0.32553049523434696,-0.3935097184967732,-0.2574139423716471,-0.26857090499818315,-0.17878412140891115,-0.100009425967915,-0.2569741445671541,-0.2623339625997523,-0.23458002468529557,-0.11330815560113845,-0.3048071829698236,-0.20089422158578665,-0.4443975029668881,-0.29526938556805354,-0.15569793697880727,-0.42740465248902315,-0.3523465506293296,0.08093271470236223
9,0.0834665987684859,0.23255030044250996,0.27637486943094003,0.6068221436765417,0.128795967377273,-0.19477219229534168,-0.12124454915058047,0.19509202630951905,0.9958034869229238,0.6348803091548954,0.13998309158547875,-0.2270858881906423,-0.2629580914177393,-0.27112949508534173,-0.2383853574004196,-0.30655195486367426,-0.490584838117925,-0.5703546296833174,-0.4680395697704474,-0.49073006166645533,-0.38517271591733937,-0.4229163643716355,0.8081085815011871,-0.09858026525235661,-0.11297677836425779,0.5434055090629496,-0.24448865072151071,-0.15339901904547737,,-0.5033984972631502,-0.3355137080765075,-0.27485038663944605,-0.16319150706310165,-0.18105633293240983,-0.15485858107821646,-0.139347240407856,-0.20197771820642635,,,,,0.47473229111237597,-0.22508148559779875,-0.11052845622714827,-0.10843783412471153,1.257465556441437,-0.44869745531839467,-0.29940298328750675,-0.12874326741254352,-0.4254990087246769,-0.4683474363547827,-0.35540029313040944,-0.260094728734325,-0.14039176874000506,-0.14275346988001275,-0.1478380586252629,-0.14997425410283544,0.17207757104936042,-0.2851203490915364,-0.11181755555141762,-0.17644051906407032,4.544675001127304,0.03601738471045195,-0.2975761523947832,-0.10131185632088364,-0.14602976833686585,-0.031855841870337305,-0.3747386631107296,-0.43779758645858835,-0.11004187900175337,-0.20899238198864095,-0.4236171998095839,-0.4079280525032194,-0.2574139423716471,-0.26857090499818315,-0.17878412140891115,-0.100009425967915,1.1293459308231155,-0.13914249442694382,-0.23458002468529557,-0.11330815560113845,-0.25788782804716603,0.02379691788677476,-0.4110701652143138,-0.29526938556805354,-0.15569793697880727,-0.36631008727518827,-0.271429620702137,0.017572279841549947
10,-0.26643739678883566,0.21051279944409992,1.5637623111057077,1.333319023551974,0.768629338297018,1.1683428618855436,0.931235302016742,0.3552889134465022,0.24845696238097903,-0.29158215593585085,-0.12820380279463842,-0.7240046894231651,-0.9101419636755844,-0.7031533009917936,-0.6632928092221255,-0.775417660382003,-0.6197769139967035,-0.5821526650594537,-0.46387952465042226,-0.4649389801025624,-0.3656626074320709,-0.3746883790666997,1.1753721653605533,0.6085540062057385,-0.04319235530563632,1.2933794748464793,-0.19548825307738277,-0.15339901904547737,,0.4855687244597317,0.16900714165724207,-0.27485038663944605,-0.16319150706310165,-0.18105633293240983,-0.15485858107821646,-0.139347240407856,-0.20197771820642635,,,,,-0.008093687263366265,-0.21930285440692018,-0.11052845622714827,-0.10843783412471153,1.0819428104179019,0.30675815133621753,-0.28866867750725717,-0.12874326741254352,-0.323277421641917,-0.44630145217424716,-0.32575191530208636,-0.260094728734325,-0.14039176874000506,-0.14275346988001275,-0.1478380586252629,-0.14997425410283544,-0.3509893530618634,-0.2851203490915364,-0.11181755555141762,-0.17644051906407032,-0.13858236418562292,-0.11496564191824818,-0.2975761523947832,-0.10131185632088364,-0.3960246480876344,-0.44457450586953773,-0.233241466732177,-0.4261254438868122,-0.11004187900175337,-0.20899238198864095,-0.33954288160223794,-0.39142010487265055,-0.2574139423716471,-0.26857090499818315,-0.17878412140891115,-0.100009425967915,-0.2569741445671541,-0.2616617035647028,-0.23458002468529557,-0.11330815560113845,-0.3048071829698236,-0.1743420913917047,-0.4177775539443916,-0.2929416116727776,-0.15569793697880727,-0.42570758123308333,-0.29089417429287057,0.2415328100818277
